0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,99.77734375
4,99.77734375,0.22265625
5,100.0,0.0
6,100.0,0.0
7,100.0,0.0
8,100.0,0.0
9,100.0,0.0
10,100.0,0.0
11,100.0,0.0
12,100.0,0.0
13,100.0,0.0
14,100.0,0.0
15,100.0,0.0
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.09052579365079366
7,0.09052579365079366,133.72699574621515
8,133.81752153986594,156.23718223617573
9,290.05470377604166,89.37496272261427
10,379.42966649865593,20.570276336709924
11,399.99994283536586,5.716463414273676E-5
12,400.0,0.0
13,400.0,47.734375
14,447.734375,210.2535477941176
15,657.9879227941176,42.012077205882406
16,700.0,78.68965517241384
17,778.6896551724138,21.310344827586164
18,800.0,23.556640625
19,823.556640625,176.443359375
20,1000.0,0.0
21,1000.0,0.0
22,1000.0,0.0
23,1000.0,0.0
24,1000.0,0.0
25,1000.0,0.0
26,1000.0,0.0
27,1000.0,0.0
28,1000.0,0.0
29,1000.0,0.0
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,11.845703125
9,11.845703125,17.9189453125
10,29.7646484375,10.2353515625
11,40.0,0.0
12,40.0,0.0
13,40.0,3.033673574689203
14,43.0336735746892,36.9663264253108
15,80.0,0.0
16,80.0,3.33984375
17,83.33984375,16.66015625
18,100.0,0.0
19,100.0,0.0
20,100.0,0.0
21,100.0,0.0
22,100.0,0.0
23,100.0,0.0
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,10.0
15,10.0,38.63569376291322
16,48.63569376291322,21.36430623708678
17,70.0,0.0
18,70.0,0.0
19,70.0,0.0
20,70.0,0.0
21,70.0,10.0
22,80.0,20.0
23,100.0,0.0
24,100.0,0.0
25,100.0,0.0
26,100.0,0.0
